Country,EdLevel,YearsCodePro,Salary,lat,lon
India,Bachelor’s degree,3.0,23215.0,22.92500640740852,79.59370376325381
China,Bachelor’s degree,7.0,60064.0,36.555066531858685,103.88361230063249
Japan,Bachelor’s degree,8.0,79988.0,37.66311081170466,138.06496213270776
Norway,Master’s degree,6.0,82964.0,69.15685630975351,15.468119955206761
Italy,Less than a Bachelors,0.5,10236.0,42.751183052964265,12.140788372235871
Belgium,Master’s degree,22.0,55032.0,50.65244095902296,4.580834113854935
Greece,Less than a Bachelors,4.0,37325.0,39.066715899713955,22.719813447095053
India,Bachelor’s degree,14.0,167664.0,22.92500640740852,79.59370376325381
United States of America,Bachelor’s degree,16.0,185000.0,45.70562800215178,-112.5994359115045
Iran,Bachelor’s degree,7.0,28368.0,32.51891731762539,54.285451496891426
Sweden,Less than a Bachelors,10.0,60948.0,62.811484968080336,16.59626584684802
Iran,Bachelor’s degree,5.0,56736.0,32.51891731762539,54.285451496891426
United Kingdom,Post grad,18.0,150767.0,53.91477348053706,-2.8531353951805545
Germany,Bachelor’s degree,2.0,44790.0,51.13372269040778,10.288485092742851
Australia,Bachelor’s degree,3.0,89879.0,-25.730654779726077,134.50277547536595
Russia,Bachelor’s degree,3.0,60468.0,61.98084075071274,96.87522325596434
Israel,Less than a Bachelors,6.0,107616.0,31.4849193900197,35.003851206429005
India,Bachelor’s degree,4.0,21925.0,22.92500640740852,79.59370376325381
Canada,Bachelor’s degree,3.0,54659.0,61.46907614534896,-98.14238137209708
Ukraine,Less than a Bachelors,17.0,39000.0,48.97301760592337,31.369528906580406
Turkey,Less than a Bachelors,9.0,17292.0,39.06837194061471,35.116900150938406
Russia,Bachelor’s degree,5.0,62340.0,61.98084075071274,96.87522325596434
Netherlands,Less than a Bachelors,0.5,32000.0,52.298700374441786,5.512217100965399
Netherlands,Bachelor’s degree,6.0,90647.0,52.298700374441786,5.512217100965399
Iran,Bachelor’s degree,3.0,85104.0,32.51891731762539,54.285451496891426
Poland,Master’s degree,1.0,24972.0,52.14826021933187,19.31101430844868
Italy,Master’s degree,7.0,31993.0,42.751183052964265,12.140788372235871
Norway,Bachelor’s degree,5.0,82964.0,69.15685630975351,15.468119955206761
Russia,Bachelor’s degree,0.5,10392.0,61.98084075071274,96.87522325596434
Switzerland,Bachelor’s degree,16.0,130582.0,46.79173768366762,8.118300613385486
Australia,Bachelor’s degree,16.0,127388.0,-25.730654779726077,134.50277547536595
United Kingdom,Less than a Bachelors,10.0,125639.0,53.91477348053706,-2.8531353951805545
Finland,Bachelor’s degree,4.0,48949.0,64.50409403963651,26.211764610296353
United States of America,Less than a Bachelors,15.0,137000.0,45.70562800215178,-112.5994359115045
Turkey,Less than a Bachelors,4.0,33828.0,39.06837194061471,35.116900150938406
India,Bachelor’s degree,5.0,30948.0,22.92500640740852,79.59370376325381
United Kingdom,Master’s degree,15.0,150767.0,53.91477348053706,-2.8531353951805545
Germany,Post grad,10.0,85315.0,51.13372269040778,10.288485092742851
France,Master’s degree,6.0,61853.0,42.46070432663372,-2.8766966992706267
Russia,Bachelor’s degree,20.0,20784.0,61.98084075071274,96.87522325596434
Russia,Master’s degree,5.0,72732.0,61.98084075071274,96.87522325596434
Switzerland,Master’s degree,2.0,69291.0,46.79173768366762,8.118300613385486
Germany,Post grad,32.0,213287.0,51.13372269040778,10.288485092742851
Germany,Bachelor’s degree,10.0,58654.0,51.13372269040778,10.288485092742851
Sweden,Bachelor’s degree,17.0,49980.0,62.811484968080336,16.59626584684802
United Kingdom,Bachelor’s degree,15.0,188459.0,53.91477348053706,-2.8531353951805545
Netherlands,Master’s degree,12.0,89581.0,52.298700374441786,5.512217100965399
United Kingdom,Less than a Bachelors,5.0,62820.0,53.91477348053706,-2.8531353951805545
United Kingdom,Less than a Bachelors,5.0,82922.0,53.91477348053706,-2.8531353951805545
Spain,Master’s degree,15.0,59720.0,40.348656106226734,-3.6170206023873743
Germany,Less than a Bachelors,6.0,51189.0,51.13372269040778,10.288485092742851
Netherlands,Bachelor’s degree,27.0,53322.0,52.298700374441786,5.512217100965399
Ukraine,Master’s degree,7.0,48000.0,48.97301760592337,31.369528906580406
Italy,Less than a Bachelors,20.0,85315.0,42.751183052964265,12.140788372235871
Switzerland,Bachelor’s degree,8.0,142719.0,46.79173768366762,8.118300613385486
New Zealand,Bachelor’s degree,18.0,77200.0,-41.662578757158684,172.70192594405574
France,Master’s degree,6.0,35832.0,42.46070432663372,-2.8766966992706267
Russia,Bachelor’s degree,4.0,62340.0,61.98084075071274,96.87522325596434
India,Bachelor’s degree,11.0,38692.0,22.92500640740852,79.59370376325381
Netherlands,Master’s degree,15.0,71451.0,52.298700374441786,5.512217100965399
India,Master’s degree,10.0,12384.0,22.92500640740852,79.59370376325381
United States of America,Post grad,7.0,121000.0,45.70562800215178,-112.5994359115045
Sweden,Master’s degree,7.0,60948.0,62.811484968080336,16.59626584684802
Italy,Master’s degree,21.0,55455.0,42.751183052964265,12.140788372235871
Germany,Master’s degree,15.0,122640.0,51.13372269040778,10.288485092742851
Netherlands,Bachelor’s degree,2.0,33276.0,52.298700374441786,5.512217100965399
Pakistan,Bachelor’s degree,3.0,11376.0,29.973460025547393,69.41399806318127
Spain,Master’s degree,22.0,53322.0,40.348656106226734,-3.6170206023873743
United Kingdom,Bachelor’s degree,13.0,56538.0,53.91477348053706,-2.8531353951805545
Norway,Master’s degree,5.0,77986.0,69.15685630975351,15.468119955206761
Spain,Master’s degree,6.0,54388.0,40.348656106226734,-3.6170206023873743
Portugal,Master’s degree,5.0,86381.0,39.63404977497817,-8.055765588295687
Japan,Bachelor’s degree,6.0,18816.0,37.66311081170466,138.06496213270776
Spain,Less than a Bachelors,3.0,25594.0,40.348656106226734,-3.6170206023873743
United Kingdom,Master’s degree,0.5,35179.0,53.91477348053706,-2.8531353951805545
Netherlands,Master’s degree,5.0,53322.0,52.298700374441786,5.512217100965399
United Kingdom,Bachelor’s degree,1.0,31410.0,53.91477348053706,-2.8531353951805545
Switzerland,Less than a Bachelors,2.0,21720.0,46.79173768366762,8.118300613385486
Finland,Master’s degree,25.0,83184.0,64.50409403963651,26.211764610296353
Germany,Less than a Bachelors,1.0,35196.0,51.13372269040778,10.288485092742851
Spain,Less than a Bachelors,5.0,39458.0,40.348656106226734,-3.6170206023873743
Sweden,Less than a Bachelors,1.0,39012.0,62.811484968080336,16.59626584684802
Iran,Bachelor’s degree,6.0,42552.0,32.51891731762539,54.285451496891426
India,Bachelor’s degree,6.0,29664.0,22.92500640740852,79.59370376325381
India,Bachelor’s degree,1.0,18701.0,22.92500640740852,79.59370376325381
Portugal,Bachelor’s degree,2.0,60787.0,39.63404977497817,-8.055765588295687
France,Master’s degree,0.5,34548.0,42.46070432663372,-2.8766966992706267
United Kingdom,Master’s degree,20.0,62820.0,53.91477348053706,-2.8531353951805545
Turkey,Bachelor’s degree,4.0,61200.0,39.06837194061471,35.116900150938406
United Kingdom,Master’s degree,8.0,94230.0,53.91477348053706,-2.8531353951805545
Denmark,Bachelor’s degree,4.0,77436.0,56.06393446179454,9.876372937675002
Belgium,Bachelor’s degree,14.0,63984.0,50.65244095902296,4.580834113854935
Sweden,Less than a Bachelors,26.0,101578.0,62.811484968080336,16.59626584684802
Poland,Less than a Bachelors,4.0,49956.0,52.14826021933187,19.31101430844868
China,Bachelor’s degree,24.0,90096.0,36.555066531858685,103.88361230063249
India,Bachelor’s degree,7.0,10060.0,22.92500640740852,79.59370376325381
United Kingdom,Less than a Bachelors,9.0,90460.0,53.91477348053706,-2.8531353951805545
South Africa,Less than a Bachelors,7.0,72072.0,-28.947033259979115,25.048013879861678
Sweden,Bachelor’s degree,7.0,60948.0,62.811484968080336,16.59626584684802
Germany,Master’s degree,22.0,76783.0,51.13372269040778,10.288485092742851
Mexico,Less than a Bachelors,18.0,16860.0,23.935371902244835,-102.5763495239869
Portugal,Master’s degree,5.0,46899.0,39.63404977497817,-8.055765588295687
United States of America,Master’s degree,6.0,90000.0,45.70562800215178,-112.5994359115045
Spain,Bachelor’s degree,10.0,58654.0,40.348656106226734,-3.6170206023873743
Spain,Less than a Bachelors,0.5,12792.0,40.348656106226734,-3.6170206023873743
Italy,Less than a Bachelors,10.0,106644.0,42.751183052964265,12.140788372235871
Japan,Less than a Bachelors,5.0,39210.0,37.66311081170466,138.06496213270776
Finland,Master’s degree,13.0,56304.0,64.50409403963651,26.211764610296353
India,Bachelor’s degree,5.0,18576.0,22.92500640740852,79.59370376325381
India,Bachelor’s degree,7.0,34822.0,22.92500640740852,79.59370376325381
Iran,Bachelor’s degree,3.0,24108.0,32.51891731762539,54.285451496891426
Australia,Bachelor’s degree,19.0,162774.0,-25.730654779726077,134.50277547536595
Italy,Less than a Bachelors,2.0,17916.0,42.751183052964265,12.140788372235871
Germany,Less than a Bachelors,8.0,106644.0,51.13372269040778,10.288485092742851
Portugal,Bachelor’s degree,25.0,22395.0,39.63404977497817,-8.055765588295687
United Kingdom,Less than a Bachelors,4.0,56538.0,53.91477348053706,-2.8531353951805545
Romania,Master’s degree,23.0,59724.0,45.857101035738005,24.943252494635377
Germany,Less than a Bachelors,8.0,76783.0,51.13372269040778,10.288485092742851
Italy,Post grad,10.0,43724.0,42.751183052964265,12.140788372235871
India,Bachelor’s degree,2.0,15477.0,22.92500640740852,79.59370376325381
United Kingdom,Bachelor’s degree,12.0,100511.0,53.91477348053706,-2.8531353951805545
Italy,Bachelor’s degree,7.0,40525.0,42.751183052964265,12.140788372235871
Bulgaria,Less than a Bachelors,7.0,46895.0,42.7531187620217,25.19511095327711
Finland,Bachelor’s degree,11.0,72518.0,64.50409403963651,26.211764610296353
Germany,Bachelor’s degree,8.0,70385.0,51.13372269040778,10.288485092742851
Sweden,Master’s degree,20.0,73140.0,62.811484968080336,16.59626584684802
India,Master’s degree,2.0,54168.0,22.92500640740852,79.59370376325381
Japan,Bachelor’s degree,15.0,94104.0,37.66311081170466,138.06496213270776
Australia,Bachelor’s degree,13.0,110403.0,-25.730654779726077,134.50277547536595
Germany,Less than a Bachelors,2.0,42648.0,51.13372269040778,10.288485092742851
Romania,Master’s degree,0.5,18120.0,45.857101035738005,24.943252494635377
Sweden,Less than a Bachelors,12.0,51192.0,62.811484968080336,16.59626584684802
France,Bachelor’s degree,1.0,44892.0,42.46070432663372,-2.8766966992706267
Australia,Less than a Bachelors,15.0,97657.0,-25.730654779726077,134.50277547536595
Denmark,Master’s degree,7.0,111129.0,56.06393446179454,9.876372937675002
Iran,Master’s degree,4.0,48228.0,32.51891731762539,54.285451496891426
United States of America,Bachelor’s degree,11.0,130000.0,45.70562800215178,-112.5994359115045
Germany,Master’s degree,2.0,79450.0,51.13372269040778,10.288485092742851
Germany,Less than a Bachelors,8.0,48523.0,51.13372269040778,10.288485092742851
United Kingdom,Bachelor’s degree,25.0,50256.0,53.91477348053706,-2.8531353951805545
Australia,Less than a Bachelors,14.0,154989.0,-25.730654779726077,134.50277547536595
India,Bachelor’s degree,3.0,21163.0,22.92500640740852,79.59370376325381
Germany,Master’s degree,5.0,74651.0,51.13372269040778,10.288485092742851
Romania,Master’s degree,4.0,24072.0,45.857101035738005,24.943252494635377
United Kingdom,Bachelor’s degree,11.0,125639.0,53.91477348053706,-2.8531353951805545
Germany,Master’s degree,3.0,117308.0,51.13372269040778,10.288485092742851
India,Bachelor’s degree,8.0,16766.0,22.92500640740852,79.59370376325381
India,Bachelor’s degree,8.0,144000.0,22.92500640740852,79.59370376325381
Denmark,Master’s degree,3.0,75732.0,56.06393446179454,9.876372937675002
Greece,Bachelor’s degree,11.0,31992.0,39.066715899713955,22.719813447095053
United States of America,Bachelor’s degree,6.0,152000.0,45.70562800215178,-112.5994359115045
France,Master’s degree,5.0,52255.0,42.46070432663372,-2.8766966992706267
Germany,Bachelor’s degree,28.0,159966.0,51.13372269040778,10.288485092742851
Ireland,Bachelor’s degree,8.0,85315.0,53.18059120995006,-8.010236544877012
Canada,Bachelor’s degree,0.5,58563.0,61.46907614534896,-98.14238137209708
India,Bachelor’s degree,5.0,43851.0,22.92500640740852,79.59370376325381
United States of America,Master’s degree,5.0,81000.0,45.70562800215178,-112.5994359115045
France,Master’s degree,10.0,81049.0,42.46070432663372,-2.8766966992706267
Germany,Less than a Bachelors,18.0,100245.0,51.13372269040778,10.288485092742851
Bulgaria,Bachelor’s degree,0.5,12816.0,42.7531187620217,25.19511095327711
Germany,Bachelor’s degree,2.0,76788.0,51.13372269040778,10.288485092742851
Russia,Post grad,10.0,51948.0,61.98084075071274,96.87522325596434
United States of America,Master’s degree,4.0,82000.0,45.70562800215178,-112.5994359115045
Colombia,Bachelor’s degree,3.0,39252.0,3.927213862709704,-73.07773208697478
Ukraine,Master’s degree,21.0,36552.0,48.97301760592337,31.369528906580406
Switzerland,Master’s degree,4.0,103419.0,46.79173768366762,8.118300613385486
Norway,Master’s degree,24.0,111996.0,69.15685630975351,15.468119955206761
United States of America,Bachelor’s degree,15.0,137000.0,45.70562800215178,-112.5994359115045
Iran,Master’s degree,6.0,96444.0,32.51891731762539,54.285451496891426
Austria,Master’s degree,10.0,44796.0,47.6139487927463,14.076158884337072
Spain,Master’s degree,6.0,47990.0,40.348656106226734,-3.6170206023873743
Australia,Master’s degree,20.0,87048.0,-25.730654779726077,134.50277547536595
United Kingdom,Bachelor’s degree,4.0,52764.0,53.91477348053706,-2.8531353951805545
Finland,Less than a Bachelors,8.0,70380.0,64.50409403963651,26.211764610296353
Germany,Bachelor’s degree,35.0,42657.0,51.13372269040778,10.288485092742851
Germany,Less than a Bachelors,4.0,43764.0,51.13372269040778,10.288485092742851
India,Master’s degree,6.0,25794.0,22.92500640740852,79.59370376325381
Denmark,Master’s degree,10.0,108408.0,56.06393446179454,9.876372937675002
Brazil,Master’s degree,22.0,27420.0,-10.806773643498916,-53.05434003576711
United States of America,Bachelor’s degree,3.0,107000.0,45.70562800215178,-112.5994359115045
Chile,Master’s degree,19.0,43368.0,-39.04701430994844,-71.5206439451643
Bangladesh,Master’s degree,6.0,109140.0,23.83946179534406,90.26792827719598
Italy,Master’s degree,10.0,23040.0,42.751183052964265,12.140788372235871
Spain,Less than a Bachelors,3.0,51189.0,40.348656106226734,-3.6170206023873743
France,Master’s degree,8.0,85315.0,42.46070432663372,-2.8766966992706267
Australia,Bachelor’s degree,4.0,53078.0,-25.730654779726077,134.50277547536595
Switzerland,Less than a Bachelors,6.0,73428.0,46.79173768366762,8.118300613385486
United States of America,Bachelor’s degree,6.0,60000.0,45.70562800215178,-112.5994359115045
United States of America,Less than a Bachelors,6.0,100000.0,45.70562800215178,-112.5994359115045
Greece,Bachelor’s degree,16.0,57588.0,39.066715899713955,22.719813447095053
Israel,Bachelor’s degree,11.0,161424.0,31.4849193900197,35.003851206429005
United States of America,Bachelor’s degree,4.0,215000.0,45.70562800215178,-112.5994359115045
Italy,Less than a Bachelors,32.0,63984.0,42.751183052964265,12.140788372235871
Germany,Less than a Bachelors,14.0,74651.0,51.13372269040778,10.288485092742851
